title,price,header,kw,sid,linkwithprice,productid,categoryId,desc
Viessmann Vitola 200 (63 kW),2226.9, Viessmann Vitola 200 (63 kW),"Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 63 kW / Energieträger: Öl / Norm-Nutzungsgrad: 96 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / maximale Vorlauftemperatur: 100 °C / Wasserinhalt im Kessel: 223 Liter / ...",293515,/preisvergleich/Relocate/574210669.html?categoryId=18406&pos=2&price=2226.9&productid=1238973&sid=293515&type=offer,1238973,18406, Viess­mann Vitola 200 mit 63 KW
Buderus Logano G125 Eco-21,3750.0, Buderus Logano G125 Eco-21,"Öl-Heizkessel, Ölheizung, Gasheizung, Niedertemperaturkessel, Gas-Heizkessel / Montageart: Standkessel / Nennwärmeleistung: 21 kW / Energieträger: Öl / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / maximale Vorlauftemperatur: 100 °C / max. Betriebsdruck Heizwasser: 4 ...",12041,/preisvergleich/Relocate/236218839.html?categoryId=18406&pos=5&price=3750.0&productid=1064559&sid=12041&type=offer,1064559,18406, 
Viessmann Vitogas 200-F (22 kW),1475.92, Viessmann Vitogas 200-F (22 kW),"Gasheizung, Niedertemperaturkessel, Gas-Heizkessel, Kombikessel / Montageart: Standkessel / Nennwärmeleistung: 22 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL / Norm-Nutzungsgrad: 93 % / verwendbar für: Heizungswasser / maximale Vorlauftemperatur: 80 °C / Wasserinhalt im Kessel: 10 ...",294528,/preisvergleich/Relocate/559986553.html?categoryId=18406&pos=5&price=1475.92&productid=1321262&sid=294528&type=offer,1321262,18406, Vi­to­gas 200-F 22kW Erdgas E mit Vi­to­tro­nic 100 KC4B
"Viessmann Vitorondens 200-T (28,9 kW)",4817.99," Viessmann Vitorondens 200-T (28,9 kW)","Öl-Brennwertkessel, Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 28,9 kW / Energieträger: Öl / Norm-Nutzungsgrad: 103 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher), Solar Heizungsunterstützung / maximale ...",294528,/preisvergleich/Relocate/559967003.html?categoryId=18406&pos=8&price=4817.99&productid=2835997&sid=294528&type=offer,2835997,18406," Öl Brenn­wert­kes­sel Vi­to­ron­dens 200-T 28,9 KW Vi­to­tro­nic 200 mit Spei­cher ne­ben­ge­stellt 160l"
Viessmann Vitogas 200-F (15 kW),1553.0, Viessmann Vitogas 200-F (15 kW),"Gasheizung, Niedertemperaturkessel, Gas-Heizkessel, Kombikessel / Montageart: Standkessel / Nennwärmeleistung: 15 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL / Norm-Nutzungsgrad: 93 % / verwendbar für: Heizungswasser / maximale Vorlauftemperatur: 80 °C / Wasserinhalt im Kessel: 7 ...",9701,/preisvergleich/Relocate/444457623.html?categoryId=18406&pos=5&price=1553.0&productid=1321165&sid=9701&type=offer,1321165,18406, 
Viessmann Vitogas 200-F Erdgas E/H (29 kW),1854.62, Viessmann Vitogas 200-F Erdgas E/H (29 kW),"Gasheizung, Niedertemperaturkessel, Gas-Heizkessel, Kombikessel / Montageart: Standkessel / Nennwärmeleistung: 22 kW / Energieträger: Erdgas, Erdgas E, Erdgas H / Norm-Nutzungsgrad: 93 % / verwendbar für: Heizungswasser / maximale Vorlauftemperatur: 80 °C / Wasserinhalt im Kessel: 12 Liter / ...",297223,/preisvergleich/Relocate/588971743.html?categoryId=18406&pos=6&price=1854.62&productid=3942600&sid=297223&type=offer,3942600,18406, VIESS­MANN GS21294 Vi­to­gas 200-F 29 kW mit Vi­to­tro­nic 100(KC4B) für Erdgas E
Viessmann Vitopend 200-W Kombi (24 kW),2892.59, Viessmann Vitopend 200-W Kombi (24 kW),"Gasheizung, Gastherme, Kombitherme, Niedertemperaturkessel, Gas-Heizkessel, Kombikessel / Montageart: Wandkessel / Nennwärmeleistung: 24 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL / Norm-Nutzungsgrad: 94 % / verwendbar für: Heizungswasser, Trinkwasser (Durchlauferhitzer-Prinzip) / ...",297223,/preisvergleich/Relocate/588971738.html?categoryId=18406&pos=7&price=2892.59&productid=1233483&sid=297223&type=offer,1233483,18406," VIESS­MANN WH2B152 Vi­to­pend 200 für Erdgas E, 10,5-24 kW, Gas-Kom­bi., Vi­to­tro­nic 200"
"Viessmann Vitorondens 200-T (20,2 kW)",5118.99," Viessmann Vitorondens 200-T (20,2 kW)","Öl-Brennwertkessel, Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 20,2 kW / Energieträger: Öl / Norm-Nutzungsgrad: 103 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher), Solar Heizungsunterstützung / maximale ...",276812,/preisvergleich/Relocate/427057883.html?categoryId=18406&pos=15&price=5118.99&productid=2835975&sid=276812&type=offer,2835975,18406," Paket Vi­to­ron­dens 200-T,Vi­to­tro­nic 200, Spei­cher 20,2 kW, 160 Liter rechts"
Viessmann Vitogas 200-F (29 kW),2371.37, Viessmann Vitogas 200-F (29 kW),"Gasheizung, Niedertemperaturkessel, Gas-Heizkessel, Kombikessel / Montageart: Standkessel / Nennwärmeleistung: 22 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL / Norm-Nutzungsgrad: 93 % / verwendbar für: Heizungswasser / maximale Vorlauftemperatur: 80 °C / Wasserinhalt im Kessel: 12 ...",297223,/preisvergleich/Relocate/436146711.html?categoryId=18406&pos=11&price=2371.37&productid=1321263&sid=297223&type=offer,1321263,18406, VIESS­MANN GS21312 Vi­to­gas 200-F 29 kW mit Vi­to­tro­nic 200(KO2B) für Erdgas E
"Viessmann Vitorondens 200-T (24,6 kW)",5200.99," Viessmann Vitorondens 200-T (24,6 kW)","Öl-Brennwertkessel, Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 24,6 kW / Energieträger: Öl / Norm-Nutzungsgrad: 103 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher), Solar Heizungsunterstützung / maximale ...",276812,/preisvergleich/Relocate/427057880.html?categoryId=18406&pos=14&price=5200.99&productid=2835996&sid=276812&type=offer,2835996,18406," Paket Vi­to­ron­dens 200-T,Vi­to­tro­nic 200, Spei­cher 24,6 kW, 200 Liter links"
Buderus Logano G215-85,4009.0, Buderus Logano G215-85,"Öl-Heizkessel, Ölheizung, Gasheizung, Niedertemperaturkessel, Gas-Heizkessel, Kombikessel / Montageart: Standkessel / Nennwärmeleistung: 85 kW / Energieträger: Bio-Heizöl, Erdgas, Öl / Norm-Nutzungsgrad: 95 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / max. ...",9701,/preisvergleich/Relocate/447671747.html?categoryId=18406&pos=2&price=4009.0&productid=1083998&sid=9701&type=offer,1083998,18406, 
Viessmann Vitola 200 (63 kW),2374.15, Viessmann Vitola 200 (63 kW),"Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 63 kW / Energieträger: Öl / Norm-Nutzungsgrad: 96 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / maximale Vorlauftemperatur: 100 °C / Wasserinhalt im Kessel: 223 Liter / ...",9701,/preisvergleich/Relocate/558061799.html?categoryId=18406&pos=3&price=2374.15&productid=1238973&sid=9701&type=offer,1238973,18406, 
Buderus Logano G125 Eco-21,5550.0, Buderus Logano G125 Eco-21,"Öl-Heizkessel, Ölheizung, Gasheizung, Niedertemperaturkessel, Gas-Heizkessel / Montageart: Standkessel / Nennwärmeleistung: 21 kW / Energieträger: Öl / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / maximale Vorlauftemperatur: 100 °C / max. Betriebsdruck Heizwasser: 4 ...",12041,/preisvergleich/Relocate/245586570.html?categoryId=18406&pos=6&price=5550.0&productid=1064559&sid=12041&type=offer,1064559,18406, 
Viessmann Vitogas 200-F (22 kW),1655.0, Viessmann Vitogas 200-F (22 kW),"Gasheizung, Niedertemperaturkessel, Gas-Heizkessel, Kombikessel / Montageart: Standkessel / Nennwärmeleistung: 22 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL / Norm-Nutzungsgrad: 93 % / verwendbar für: Heizungswasser / maximale Vorlauftemperatur: 80 °C / Wasserinhalt im Kessel: 10 ...",223861,/preisvergleich/Relocate/463226461.html?categoryId=18406&pos=6&price=1655.0&productid=1321262&sid=223861&type=offer,1321262,18406, Viess­mann Gas-Nie­der­tem­pe­ra­tur­kes­sel Vi­to­gas 200-F 22 kW mit Re­ge­lung
"Viessmann Vitorondens 200-T (28,9 kW)",4819.99," Viessmann Vitorondens 200-T (28,9 kW)","Öl-Brennwertkessel, Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 28,9 kW / Energieträger: Öl / Norm-Nutzungsgrad: 103 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher), Solar Heizungsunterstützung / maximale ...",276812,/preisvergleich/Relocate/427057886.html?categoryId=18406&pos=9&price=4819.99&productid=2835997&sid=276812&type=offer,2835997,18406," Viess­mann Paket Vi­to­ron­dens 200-T 28,9 kW mit Misc"
Viessmann Vitogas 200-F (15 kW),1563.66, Viessmann Vitogas 200-F (15 kW),"Gasheizung, Niedertemperaturkessel, Gas-Heizkessel, Kombikessel / Montageart: Standkessel / Nennwärmeleistung: 15 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL / Norm-Nutzungsgrad: 93 % / verwendbar für: Heizungswasser / maximale Vorlauftemperatur: 80 °C / Wasserinhalt im Kessel: 7 ...",297223,/preisvergleich/Relocate/588971887.html?categoryId=18406&pos=6&price=1563.66&productid=1321165&sid=297223&type=offer,1321165,18406, VIESS­MANN GS21300 Vi­to­gas 200-F 15 kW mit Vi­to­tro­nic 100(KC4B) für Erdgas LL
Viessmann Vitogas 200-F Erdgas E/H (29 kW),2100.95, Viessmann Vitogas 200-F Erdgas E/H (29 kW),"Gasheizung, Niedertemperaturkessel, Gas-Heizkessel, Kombikessel / Montageart: Standkessel / Nennwärmeleistung: 22 kW / Energieträger: Erdgas, Erdgas E, Erdgas H / Norm-Nutzungsgrad: 93 % / verwendbar für: Heizungswasser / maximale Vorlauftemperatur: 80 °C / Wasserinhalt im Kessel: 12 Liter / ...",294528,/preisvergleich/Relocate/559967031.html?categoryId=18406&pos=7&price=2100.95&productid=3942600&sid=294528&type=offer,3942600,18406, VIESS­MANN Vi­to­gas 200-F - 29 kW mit Vi­to­tro­nic 200(KO2B) für Erdgas E
Viessmann Vitogas 200-F (29 kW),2371.37, Viessmann Vitogas 200-F (29 kW),"Gasheizung, Niedertemperaturkessel, Gas-Heizkessel, Kombikessel / Montageart: Standkessel / Nennwärmeleistung: 22 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL / Norm-Nutzungsgrad: 93 % / verwendbar für: Heizungswasser / maximale Vorlauftemperatur: 80 °C / Wasserinhalt im Kessel: 12 ...",297223,/preisvergleich/Relocate/436147873.html?categoryId=18406&pos=12&price=2371.37&productid=1321263&sid=297223&type=offer,1321263,18406, VIESS­MANN GS21321 Vi­to­gas 200-F 29 kW mit Vi­to­tro­nic 200(KO2B) für Erdgas LL
"Viessmann Vitorondens 200-T (24,6 kW)",5200.99," Viessmann Vitorondens 200-T (24,6 kW)","Öl-Brennwertkessel, Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 24,6 kW / Energieträger: Öl / Norm-Nutzungsgrad: 103 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher), Solar Heizungsunterstützung / maximale ...",276812,/preisvergleich/Relocate/427057868.html?categoryId=18406&pos=15&price=5200.99&productid=2835996&sid=276812&type=offer,2835996,18406," Paket Vi­to­ron­dens 200-T,Vi­to­tro­nic 200, Spei­cher 24,6 kW, 200 Liter rechts"
Viessmann Vitopend 200-W (24 kW),1604.0, Viessmann Vitopend 200-W (24 kW),"Gasheizung, Gastherme, Niedertemperaturkessel / Montageart: Wandkessel / Nennwärmeleistung: 24 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL, Holz / Norm-Nutzungsgrad: 94 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / Leistungsaufnahme während des ...",9701,/preisvergleich/Relocate/408539908.html?categoryId=18406&pos=1&price=1604.0&productid=2734161&sid=9701&type=offer,2734161,18406, 
Viessmann Vitola 200 (63 kW),3276.1, Viessmann Vitola 200 (63 kW),"Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 63 kW / Energieträger: Öl / Norm-Nutzungsgrad: 96 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / maximale Vorlauftemperatur: 100 °C / Wasserinhalt im Kessel: 223 Liter / ...",294528,/preisvergleich/Relocate/559969155.html?categoryId=18406&pos=4&price=3276.1&productid=1238973&sid=294528&type=offer,1238973,18406, Öl­heiz­kes­sel mit Ge­blä­se­bren­ner 63 kW m. Vi­to­tro­nic 200 KO1B + Vit­of­la­me 200
Buderus Logano G125 Eco-21,5600.0, Buderus Logano G125 Eco-21,"Öl-Heizkessel, Ölheizung, Gasheizung, Niedertemperaturkessel, Gas-Heizkessel / Montageart: Standkessel / Nennwärmeleistung: 21 kW / Energieträger: Öl / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / maximale Vorlauftemperatur: 100 °C / max. Betriebsdruck Heizwasser: 4 ...",12041,/preisvergleich/Relocate/255733768.html?categoryId=18406&pos=7&price=5600.0&productid=1064559&sid=12041&type=offer,1064559,18406, 
Viessmann Vitogas 200-F (22 kW),1687.72, Viessmann Vitogas 200-F (22 kW),"Gasheizung, Niedertemperaturkessel, Gas-Heizkessel, Kombikessel / Montageart: Standkessel / Nennwärmeleistung: 22 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL / Norm-Nutzungsgrad: 93 % / verwendbar für: Heizungswasser / maximale Vorlauftemperatur: 80 °C / Wasserinhalt im Kessel: 10 ...",297223,/preisvergleich/Relocate/588971845.html?categoryId=18406&pos=7&price=1687.72&productid=1321262&sid=297223&type=offer,1321262,18406, VIESS­MANN GS21293 Vi­to­gas 200-F 22 kW mit Vi­to­tro­nic 100(KC4B) für Erdgas E
"Viessmann Vitorondens 200-T (28,9 kW)",4894.99," Viessmann Vitorondens 200-T (28,9 kW)","Öl-Brennwertkessel, Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 28,9 kW / Energieträger: Öl / Norm-Nutzungsgrad: 103 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher), Solar Heizungsunterstützung / maximale ...",276812,/preisvergleich/Relocate/427057825.html?categoryId=18406&pos=10&price=4894.99&productid=2835997&sid=276812&type=offer,2835997,18406," Viess­mann Paket Vi­to­ron­dens 200-T 28,9 kW mit Misc"
Viessmann Vitogas 200-F (15 kW),1563.66, Viessmann Vitogas 200-F (15 kW),"Gasheizung, Niedertemperaturkessel, Gas-Heizkessel, Kombikessel / Montageart: Standkessel / Nennwärmeleistung: 15 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL / Norm-Nutzungsgrad: 93 % / verwendbar für: Heizungswasser / maximale Vorlauftemperatur: 80 °C / Wasserinhalt im Kessel: 7 ...",297223,/preisvergleich/Relocate/588971772.html?categoryId=18406&pos=7&price=1563.66&productid=1321165&sid=297223&type=offer,1321165,18406, VIESS­MANN GS21291 Vi­to­gas 200-F 15 kW mit Vi­to­tro­nic 100(KC4B) für Erdgas E
Viessmann Vitogas 200-F Erdgas E/H (29 kW),2325.0, Viessmann Vitogas 200-F Erdgas E/H (29 kW),"Gasheizung, Niedertemperaturkessel, Gas-Heizkessel, Kombikessel / Montageart: Standkessel / Nennwärmeleistung: 22 kW / Energieträger: Erdgas, Erdgas E, Erdgas H / Norm-Nutzungsgrad: 93 % / verwendbar für: Heizungswasser / maximale Vorlauftemperatur: 80 °C / Wasserinhalt im Kessel: 12 Liter / ...",223861,/preisvergleich/Relocate/346311768.html?categoryId=18406&pos=8&price=2325.0&productid=3942600&sid=223861&type=offer,3942600,18406, Viess­mann Gas-Nie­der­tem­pe­ra­tur-Kes­sel Vi­to­gas 200-F 29 kW mit Re­ge­lung
Viessmann Vitopend 200-W (24 kW),1735.2, Viessmann Vitopend 200-W (24 kW),"Gasheizung, Gastherme, Niedertemperaturkessel / Montageart: Wandkessel / Nennwärmeleistung: 24 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL, Holz / Norm-Nutzungsgrad: 94 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / Leistungsaufnahme während des ...",9701,/preisvergleich/Relocate/440793345.html?categoryId=18406&pos=2&price=1735.2&productid=2734161&sid=9701&type=offer,2734161,18406, 
Viessmann Vitogas 200-F (22 kW),1687.72, Viessmann Vitogas 200-F (22 kW),"Gasheizung, Niedertemperaturkessel, Gas-Heizkessel, Kombikessel / Montageart: Standkessel / Nennwärmeleistung: 22 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL / Norm-Nutzungsgrad: 93 % / verwendbar für: Heizungswasser / maximale Vorlauftemperatur: 80 °C / Wasserinhalt im Kessel: 10 ...",297223,/preisvergleich/Relocate/588971795.html?categoryId=18406&pos=8&price=1687.72&productid=1321262&sid=297223&type=offer,1321262,18406, VIESS­MANN GS21302 Vi­to­gas 200-F 22 kW mit Vi­to­tro­nic 100(KC4B) für Erdgas LL
"Viessmann Vitorondens 200-T (28,9 kW)",5243.99," Viessmann Vitorondens 200-T (28,9 kW)","Öl-Brennwertkessel, Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 28,9 kW / Energieträger: Öl / Norm-Nutzungsgrad: 103 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher), Solar Heizungsunterstützung / maximale ...",276812,/preisvergleich/Relocate/427057845.html?categoryId=18406&pos=11&price=5243.99&productid=2835997&sid=276812&type=offer,2835997,18406," Paket Vi­to­ron­dens 200-T,Vi­to­tro­nic 200, Spei­cher 28,9 kW, 160 Liter links"
Viessmann Vitogas 200-F (15 kW),1870.72, Viessmann Vitogas 200-F (15 kW),"Gasheizung, Niedertemperaturkessel, Gas-Heizkessel, Kombikessel / Montageart: Standkessel / Nennwärmeleistung: 15 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL / Norm-Nutzungsgrad: 93 % / verwendbar für: Heizungswasser / maximale Vorlauftemperatur: 80 °C / Wasserinhalt im Kessel: 7 ...",294528,/preisvergleich/Relocate/559986578.html?categoryId=18406&pos=8&price=1870.72&productid=1321165&sid=294528&type=offer,1321165,18406, VIESS­MANN Vi­to­gas 200-F 15 kW mit Vi­to­tro­nic 200(KO2B) für Erdgas E
Viessmann Vitogas 200-F Erdgas E/H (29 kW),2371.37, Viessmann Vitogas 200-F Erdgas E/H (29 kW),"Gasheizung, Niedertemperaturkessel, Gas-Heizkessel, Kombikessel / Montageart: Standkessel / Nennwärmeleistung: 22 kW / Energieträger: Erdgas, Erdgas E, Erdgas H / Norm-Nutzungsgrad: 93 % / verwendbar für: Heizungswasser / maximale Vorlauftemperatur: 80 °C / Wasserinhalt im Kessel: 12 Liter / ...",297223,/preisvergleich/Relocate/436146711.html?categoryId=18406&pos=9&price=2371.37&productid=3942600&sid=297223&type=offer,3942600,18406, VIESS­MANN GS21312 Vi­to­gas 200-F 29 kW mit Vi­to­tro­nic 200(KO2B) für Erdgas E
Viessmann Vitogas 200-F (42 kW),1892.0, Viessmann Vitogas 200-F (42 kW),"Gasheizung, Niedertemperaturkessel, Gas-Heizkessel, Kombikessel / Montageart: Standkessel / Nennwärmeleistung: 42 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL / Norm-Nutzungsgrad: 93 % / verwendbar für: Heizungswasser / maximale Vorlauftemperatur: 80 °C / Wasserinhalt im Kessel: 16 ...",9701,/preisvergleich/Relocate/444457619.html?categoryId=18406&pos=1&price=1892.0&productid=1321276&sid=9701&type=offer,1321276,18406, 
Viessmann Vitopend 200-W (24 kW),2046.5, Viessmann Vitopend 200-W (24 kW),"Gasheizung, Gastherme, Niedertemperaturkessel / Montageart: Wandkessel / Nennwärmeleistung: 24 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL, Holz / Norm-Nutzungsgrad: 94 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / Leistungsaufnahme während des ...",297223,/preisvergleich/Relocate/436146382.html?categoryId=18406&pos=3&price=2046.5&productid=2734161&sid=297223&type=offer,2734161,18406," VIESS­MANN WH2B133 Vi­to­pend 200-W für Flüs­sig­gas, 10,5-24 kW, Gas-Um­lauf., Vi­to­tro­nic 100"
Viessmann Vitogas 200-F (22 kW),1939.9, Viessmann Vitogas 200-F (22 kW),"Gasheizung, Niedertemperaturkessel, Gas-Heizkessel, Kombikessel / Montageart: Standkessel / Nennwärmeleistung: 22 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL / Norm-Nutzungsgrad: 93 % / verwendbar für: Heizungswasser / maximale Vorlauftemperatur: 80 °C / Wasserinhalt im Kessel: 10 ...",294528,/preisvergleich/Relocate/559986536.html?categoryId=18406&pos=9&price=1939.9&productid=1321262&sid=294528&type=offer,1321262,18406, VIESS­MANN Vi­to­gas 200-F - 22 kW mit Vi­to­tro­nic 200(KO2B) für Erdgas E
"Viessmann Vitorondens 200-T (28,9 kW)",5243.99," Viessmann Vitorondens 200-T (28,9 kW)","Öl-Brennwertkessel, Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 28,9 kW / Energieträger: Öl / Norm-Nutzungsgrad: 103 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher), Solar Heizungsunterstützung / maximale ...",276812,/preisvergleich/Relocate/427057867.html?categoryId=18406&pos=12&price=5243.99&productid=2835997&sid=276812&type=offer,2835997,18406," Paket Vi­to­ron­dens 200-T,Vi­to­tro­nic 200, Spei­cher 28,9 kW, 160 Liter rechts"
Viessmann Vitogas 200-F (15 kW),2040.0, Viessmann Vitogas 200-F (15 kW),"Gasheizung, Niedertemperaturkessel, Gas-Heizkessel, Kombikessel / Montageart: Standkessel / Nennwärmeleistung: 15 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL / Norm-Nutzungsgrad: 93 % / verwendbar für: Heizungswasser / maximale Vorlauftemperatur: 80 °C / Wasserinhalt im Kessel: 7 ...",223861,/preisvergleich/Relocate/346311771.html?categoryId=18406&pos=9&price=2040.0&productid=1321165&sid=223861&type=offer,1321165,18406, Viess­mann Gas-Nie­der­tem­pe­ra­tur-Kes­sel Vi­to­gas 200-F 15 kW mit Re­ge­lung
Wolf ComfortLine CNK 25,1017.93, Wolf ComfortLine CNK 25,"Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 25 kW / Energieträger: Öl / Norm-Nutzungsgrad: 95 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / Wasserinhalt im Kessel: 58 Liter / Durchmesser des Abgasanschlusses: 129 ...",299105,/preisvergleich/Relocate/526942431.html?categoryId=18406&pos=1&price=1017.93&productid=3462004&sid=299105&type=offer,3462004,18406, Wolf Com­fort­Li­ne Öl-/Gas-Heiz­kes­sel CNK-25 aus Stahl ohne Bren­ner 8906850
Viessmann Vitogas 200-F (42 kW),1892.0, Viessmann Vitogas 200-F (42 kW),"Gasheizung, Niedertemperaturkessel, Gas-Heizkessel, Kombikessel / Montageart: Standkessel / Nennwärmeleistung: 42 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL / Norm-Nutzungsgrad: 93 % / verwendbar für: Heizungswasser / maximale Vorlauftemperatur: 80 °C / Wasserinhalt im Kessel: 16 ...",9701,/preisvergleich/Relocate/444602510.html?categoryId=18406&pos=2&price=1892.0&productid=1321276&sid=9701&type=offer,1321276,18406, 
Viessmann Vitopend 200-W (24 kW),2046.5, Viessmann Vitopend 200-W (24 kW),"Gasheizung, Gastherme, Niedertemperaturkessel / Montageart: Wandkessel / Nennwärmeleistung: 24 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL, Holz / Norm-Nutzungsgrad: 94 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher) / Leistungsaufnahme während des ...",297223,/preisvergleich/Relocate/436147255.html?categoryId=18406&pos=4&price=2046.5&productid=2734161&sid=297223&type=offer,2734161,18406," VIESS­MANN WH2B132 Vi­to­pend 200-W für Erdgas LL, 10,5-24 kW, Gas-Um­lauf., Vi­to­tro­nic 100"
Viessmann Vitogas 200-F (22 kW),2162.0, Viessmann Vitogas 200-F (22 kW),"Gasheizung, Niedertemperaturkessel, Gas-Heizkessel, Kombikessel / Montageart: Standkessel / Nennwärmeleistung: 22 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL / Norm-Nutzungsgrad: 93 % / verwendbar für: Heizungswasser / maximale Vorlauftemperatur: 80 °C / Wasserinhalt im Kessel: 10 ...",223861,/preisvergleich/Relocate/346311765.html?categoryId=18406&pos=10&price=2162.0&productid=1321262&sid=223861&type=offer,1321262,18406, Viess­mann Gas-Nie­der­tem­pe­ra­tur-Kes­sel Vi­to­gas 200-F 22 kW mit Re­ge­lung
"Viessmann Vitorondens 200-T (28,9 kW)",5263.99," Viessmann Vitorondens 200-T (28,9 kW)","Öl-Brennwertkessel, Öl-Heizkessel, Ölheizung, Niedertemperaturkessel / Montageart: Standkessel / Nennwärmeleistung: 28,9 kW / Energieträger: Öl / Norm-Nutzungsgrad: 103 % / verwendbar für: Heizungswasser, Trinkwasser (externer Warmwasserspeicher), Solar Heizungsunterstützung / maximale ...",276812,/preisvergleich/Relocate/427057849.html?categoryId=18406&pos=13&price=5263.99&productid=2835997&sid=276812&type=offer,2835997,18406," Paket Vi­to­ron­dens 200-T,Vi­to­tro­nic 200, Spei­cher 28,9 kW, 200 Liter rechts"
Viessmann Vitogas 200-F (15 kW),2080.42, Viessmann Vitogas 200-F (15 kW),"Gasheizung, Niedertemperaturkessel, Gas-Heizkessel, Kombikessel / Montageart: Standkessel / Nennwärmeleistung: 15 kW / Energieträger: Erdgas, Erdgas E, Flüssiggas, Erdgas LL / Norm-Nutzungsgrad: 93 % / verwendbar für: Heizungswasser / maximale Vorlauftemperatur: 80 °C / Wasserinhalt im Kessel: 7 ...",297223,/preisvergleich/Relocate/436147904.html?categoryId=18406&pos=10&price=2080.42&productid=1321165&sid=297223&type=offer,1321165,18406, VIESS­MANN GS21309 Vi­to­gas 200-F 15 kW mit Vi­to­tro­nic 200(KO2B) für Erdgas E
